Date/Time,COL,NG,NUC,OTH,SUN,WAT,WND
2018-07-18 14:00:00-05:00,15114,41916,5003,112,1174,172,2730
2018-07-18 15:00:00-05:00,15227,44957,5001,112,1155,142,2460
2018-07-18 16:00:00-05:00,15295,46038,4997,117,1166,144,2852
2018-07-18 17:00:00-05:00,15300,46662,4994,121,1148,145,2977
2018-07-18 18:00:00-05:00,15245,46340,4994,126,1081,146,3323
2018-07-18 19:00:00-05:00,15162,45084,4994,119,954,109,3881
2018-07-18 20:00:00-05:00,15161,42670,4993,113,549,80,4574
2018-07-18 21:00:00-05:00,15157,39509,4994,112,68,119,5625
2018-07-18 22:00:00-05:00,15252,34896,4995,96,0,26,7755
2018-07-18 23:00:00-05:00,14818,29424,4996,83,0,7,9793
2018-07-19 00:00:00-05:00,12394,26404,4996,81,0,7,10845
2018-07-19 01:00:00-05:00,9846,24309,4997,81,0,7,12110
2018-07-19 02:00:00-05:00,8630,22436,4998,81,0,31,12557
2018-07-19 03:00:00-05:00,7825,21333,4998,81,0,7,12260
2018-07-19 04:00:00-05:00,7170,20655,4999,81,0,7,12117
2018-07-19 05:00:00-05:00,6795,20296,4999,81,0,7,12255
2018-07-19 06:00:00-05:00,6905,20661,5000,82,0,7,12474
2018-07-19 07:00:00-05:00,7228,21813,5000,82,0,41,11930
2018-07-19 08:00:00-05:00,7859,22835,5001,81,120,122,10894
2018-07-19 09:00:00-05:00,9384,25126,5001,80,722,165,8779
2018-07-19 10:00:00-05:00,11204,27040,5000,82,1115,138,7973
2018-07-19 11:00:00-05:00,14018,29668,5001,82,1201,119,6730
2018-07-19 12:00:00-05:00,14898,33863,5002,98,1179,109,5406
2018-07-19 13:00:00-05:00,15084,38615,5001,114,1188,135,4317
2018-07-19 14:00:00-05:00,15126,42953,5000,110,1155,139,3618
2018-07-19 15:00:00-05:00,15248,45150,4999,110,1134,142,3884
2018-07-19 16:00:00-05:00,15299,45987,4997,114,1163,142,4098
2018-07-19 17:00:00-05:00,15306,46423,4995,116,1136,142,4229
2018-07-19 18:00:00-05:00,15302,46155,4995,119,1068,135,4424
2018-07-19 19:00:00-05:00,15183,45321,4995,113,966,112,4746
2018-07-19 20:00:00-05:00,15092,42957,4996,92,556,88,5516
2018-07-19 21:00:00-05:00,15116,39404,4997,81,74,45,6828
2018-07-19 22:00:00-05:00,15218,35092,4997,80,0,43,9011
2018-07-19 23:00:00-05:00,14883,30099,4997,83,0,54,10374
2018-07-20 00:00:00-05:00,12383,26522,4996,81,0,7,12064
2018-07-20 01:00:00-05:00,10004,24513,4997,82,0,7,12924
2018-07-20 02:00:00-05:00,8471,22924,4998,81,0,31,13036
2018-07-20 03:00:00-05:00,7523,21268,4999,81,0,7,13248
2018-07-20 04:00:00-05:00,6855,20535,5000,81,0,7,12950
2018-07-20 05:00:00-05:00,6514,20459,5000,82,0,7,12693
2018-07-20 06:00:00-05:00,6676,20767,5001,82,0,7,12550
2018-07-20 07:00:00-05:00,7257,21882,5002,81,0,7,11699
2018-07-20 08:00:00-05:00,7550,22493,5002,81,114,119,11179
2018-07-20 09:00:00-05:00,8903,25245,5003,85,687,135,9003
2018-07-20 10:00:00-05:00,10483,26803,5003,89,1117,119,8989
2018-07-20 11:00:00-05:00,13634,29084,5003,92,1173,118,7565
2018-07-20 12:00:00-05:00,15015,33173,5002,105,1163,74,5992
2018-07-20 13:00:00-05:00,15245,36982,5001,120,1127,100,5677
2018-07-20 14:00:00-05:00,15266,40472,4999,122,1094,142,5528
2018-07-20 15:00:00-05:00,15264,43351,4996,122,1068,143,5273
2018-07-20 16:00:00-05:00,15304,44739,4995,123,1024,144,5161
2018-07-20 17:00:00-05:00,15313,45063,4994,125,997,144,5472
2018-07-20 18:00:00-05:00,15298,44105,4993,125,980,136,6184
2018-07-20 19:00:00-05:00,15298,42111,4992,126,889,191,6819
2018-07-20 20:00:00-05:00,15282,39400,4992,105,513,62,7600
2018-07-20 21:00:00-05:00,15218,36084,4992,90,75,7,8694
2018-07-20 22:00:00-05:00,15089,32263,4992,89,0,7,10411
2018-07-20 23:00:00-05:00,13937,28338,4994,91,0,7,12174
2018-07-21 00:00:00-05:00,11113,26289,4995,89,0,7,12938
2018-07-21 01:00:00-05:00,9039,24121,4997,89,0,8,13361
2018-07-21 02:00:00-05:00,7848,22480,4997,89,0,33,13081
2018-07-21 03:00:00-05:00,7309,20902,4998,89,0,34,12635
2018-07-21 04:00:00-05:00,6472,20655,4999,89,0,8,12022
2018-07-21 05:00:00-05:00,6508,20634,4999,89,0,7,10806
2018-07-21 06:00:00-05:00,6759,20638,5000,90,0,7,10060
2018-07-21 07:00:00-05:00,7094,20792,5000,89,0,8,9328
2018-07-21 08:00:00-05:00,6960,21294,5001,89,111,121,8926
2018-07-21 09:00:00-05:00,7981,24434,5001,91,730,112,6584
2018-07-21 10:00:00-05:00,10203,26446,5001,92,1145,118,6023
2018-07-21 11:00:00-05:00,13319,28577,5001,108,1215,118,5291
2018-07-21 12:00:00-05:00,14810,32670,5000,121,1189,74,3790
2018-07-21 13:00:00-05:00,15133,37065,5000,121,1146,103,2928
2018-07-21 14:00:00-05:00,15288,39979,4998,119,1114,109,3003
2018-07-21 15:00:00-05:00,15296,41748,4996,120,1089,108,3834
2018-07-21 16:00:00-05:00,15309,42865,4992,122,1073,108,4560
2018-07-21 17:00:00-05:00,15294,43666,4991,120,1043,108,4923
2018-07-21 18:00:00-05:00,15265,43801,4991,123,988,102,4939
2018-07-21 19:00:00-05:00,15261,42633,4992,120,866,120,4926
2018-07-21 20:00:00-05:00,15289,40501,4991,122,531,64,5440
2018-07-21 21:00:00-05:00,15273,37271,4991,119,73,41,6595
2018-07-21 22:00:00-05:00,15261,33854,4992,103,0,7,8118
2018-07-21 23:00:00-05:00,14739,28956,4993,92,0,7,10065
2018-07-22 00:00:00-05:00,11888,26270,4994,90,0,7,11343
2018-07-22 01:00:00-05:00,10162,24929,4995,90,0,7,11504
2018-07-22 02:00:00-05:00,8864,23230,4997,91,0,33,11038
2018-07-22 03:00:00-05:00,7898,22128,4998,90,0,9,10919
2018-07-22 04:00:00-05:00,7384,20974,4998,90,0,7,10659
2018-07-22 05:00:00-05:00,6581,20511,4999,91,0,7,10470
2018-07-22 06:00:00-05:00,6131,20577,5000,91,0,7,10041
2018-07-22 07:00:00-05:00,6101,20666,5001,92,0,8,9322
2018-07-22 08:00:00-05:00,6218,20827,5001,93,112,120,8907
2018-07-22 09:00:00-05:00,7479,23461,5001,92,686,134,7040
2018-07-22 10:00:00-05:00,9847,26107,5001,110,1119,118,5999
2018-07-22 11:00:00-05:00,13213,28273,5001,124,1189,117,4830
2018-07-22 12:00:00-05:00,14967,32664,5001,125,1181,74,3146
2018-07-22 13:00:00-05:00,15254,37161,5001,121,1169,100,2249
2018-07-22 14:00:00-05:00,15278,40425,4999,121,1146,139,2211
2018-07-22 15:00:00-05:00,15277,42928,4997,122,1124,108,2498
2018-07-22 16:00:00-05:00,15294,44437,4996,129,1127,107,2815
2018-07-22 17:00:00-05:00,15291,45449,4993,128,1134,107,3019
2018-07-22 18:00:00-05:00,15294,45659,4992,127,1095,102,3199
2018-07-22 19:00:00-05:00,15126,44773,4993,123,964,113,3743
2018-07-22 20:00:00-05:00,15115,43005,4992,125,566,57,4107
2018-07-22 21:00:00-05:00,15219,40367,4994,125,67,58,4524
2018-07-22 22:00:00-05:00,15224,36508,4996,106,0,7,6312
2018-07-22 23:00:00-05:00,15037,30970,4996,92,0,7,8472
2018-07-23 00:00:00-05:00,13022,27378,4997,93,0,7,9700
2018-07-23 01:00:00-05:00,10605,25724,4998,91,0,7,10065
2018-07-23 02:00:00-05:00,9213,24328,4998,91,0,32,9879
2018-07-23 03:00:00-05:00,7922,23013,4998,91,0,8,10414
2018-07-23 04:00:00-05:00,7275,22288,4999,93,0,7,10432
2018-07-23 05:00:00-05:00,7489,22826,5000,93,0,7,9121
2018-07-23 06:00:00-05:00,8207,23790,5001,92,0,7,8338
2018-07-23 07:00:00-05:00,8851,24892,5001,92,0,7,7632
2018-07-23 08:00:00-05:00,9450,25497,5001,92,99,121,6767
2018-07-23 09:00:00-05:00,10836,27041,5001,93,661,138,5563
2018-07-23 10:00:00-05:00,13393,28497,5001,110,1060,119,4747
2018-07-23 11:00:00-05:00,14765,32509,5000,125,1174,118,3626
2018-07-23 12:00:00-05:00,15178,36417,4999,124,1166,75,3488
2018-07-23 13:00:00-05:00,15271,39187,4998,125,1156,103,4470
2018-07-23 14:00:00-05:00,15285,42104,4997,125,1143,138,4980
2018-07-23 15:00:00-05:00,15304,44224,4995,127,1125,109,5306
2018-07-23 16:00:00-05:00,15307,44645,4993,134,1109,110,5870
2018-07-23 17:00:00-05:00,15288,43698,4991,129,1056,109,6893
2018-07-23 18:00:00-05:00,15236,42173,4988,129,977,100,8129
2018-07-23 19:00:00-05:00,14932,41076,4987,124,796,74,8363
2018-07-23 20:00:00-05:00,14820,38115,4988,126,459,123,9592
2018-07-23 21:00:00-05:00,14959,36303,4989,127,136,95,9355
2018-07-23 22:00:00-05:00,14967,34033,4990,104,0,41,9513
2018-07-23 23:00:00-05:00,14934,29662,4991,98,0,41,9759
2018-07-24 00:00:00-05:00,14409,26480,4992,96,0,41,9199
2018-07-24 01:00:00-05:00,13700,24722,4994,95,0,8,8309
2018-07-24 02:00:00-05:00,13019,24022,4995,95,0,33,7068
2018-07-24 03:00:00-05:00,11990,23697,4996,95,0,8,6286
2018-07-24 04:00:00-05:00,11401,23541,4997,93,0,7,5597
2018-07-24 05:00:00-05:00,11191,23619,4998,93,0,7,5206
2018-07-24 06:00:00-05:00,11711,24081,5000,95,0,7,4669
2018-07-24 07:00:00-05:00,12915,24356,5000,96,0,24,4321
2018-07-24 08:00:00-05:00,13396,24693,5001,88,77,65,4019
2018-07-24 09:00:00-05:00,14200,26036,5001,90,485,103,3395
2018-07-24 10:00:00-05:00,14512,28860,5002,92,874,131,3090
2018-07-24 11:00:00-05:00,14697,31881,5001,92,1042,150,2959
2018-07-24 12:00:00-05:00,14856,34832,4999,101,1122,127,3047
2018-07-24 13:00:00-05:00,14932,38477,4999,122,1160,129,2208
2018-07-24 14:00:00-05:00,14946,41226,4997,121,1127,118,2032
2018-07-24 15:00:00-05:00,14929,43333,4992,118,1092,136,2419
2018-07-24 16:00:00-05:00,14920,44398,4987,123,1094,107,2913
2018-07-24 17:00:00-05:00,14925,44660,4984,121,1104,107,3431
2018-07-24 18:00:00-05:00,14937,43769,4982,129,799,99,4296
2018-07-24 19:00:00-05:00,14952,42500,4981,126,368,75,4647
2018-07-24 20:00:00-05:00,14880,40695,4981,108,118,14,4392
2018-07-24 21:00:00-05:00,14855,38366,4982,94,22,7,4435
2018-07-24 22:00:00-05:00,14806,36049,4983,94,0,7,4591
2018-07-24 23:00:00-05:00,14818,31446,4983,95,0,7,4996
2018-07-25 00:00:00-05:00,14604,27325,4985,95,0,7,4806
2018-07-25 01:00:00-05:00,13589,24980,4986,95,0,7,4690
2018-07-25 02:00:00-05:00,12396,24047,4988,94,0,7,4128
2018-07-25 03:00:00-05:00,11131,23731,4990,95,0,7,3497
2018-07-25 04:00:00-05:00,10390,23141,4990,96,0,7,3430
2018-07-25 05:00:00-05:00,10167,23040,4992,96,0,7,3287
2018-07-25 06:00:00-05:00,10278,23855,4993,96,0,7,3132
2018-07-25 07:00:00-05:00,10754,24532,4994,96,0,7,3038
2018-07-25 08:00:00-05:00,11173,24859,4995,96,67,65,3140
2018-07-25 09:00:00-05:00,13260,26203,4995,97,428,65,2177
2018-07-25 10:00:00-05:00,14476,28713,4995,97,732,106,2131
2018-07-25 11:00:00-05:00,14852,32172,4994,97,823,96,2142
2018-07-25 12:00:00-05:00,14944,35796,4999,114,948,78,1899
2018-07-25 13:00:00-05:00,14976,39338,4999,129,867,65,1549
2018-07-25 14:00:00-05:00,14990,42608,4992,131,776,103,1438
2018-07-25 15:00:00-05:00,14972,44811,4990,131,587,136,1678
2018-07-25 16:00:00-05:00,14972,45957,4989,125,574,128,2155
2018-07-25 17:00:00-05:00,14968,46154,4987,126,645,169,2683
2018-07-25 18:00:00-05:00,14874,45533,4985,125,699,175,3083
2018-07-25 19:00:00-05:00,14819,43374,4985,123,735,124,3902
2018-07-25 20:00:00-05:00,14887,40391,4985,108,319,45,4892
2018-07-25 21:00:00-05:00,14963,37060,4987,93,35,7,5755
2018-07-25 22:00:00-05:00,14845,33238,4989,93,0,7,6902
2018-07-25 23:00:00-05:00,14199,28006,4990,95,0,7,8267
2018-07-26 00:00:00-05:00,11491,25093,4991,95,0,7,9337
2018-07-26 01:00:00-05:00,10269,22289,4992,94,0,7,9708
2018-07-26 02:00:00-05:00,9340,20557,4992,94,0,7,9533
2018-07-26 03:00:00-05:00,8459,20061,4992,96,0,7,8735
2018-07-26 04:00:00-05:00,8131,19472,4993,94,0,7,8147
2018-07-26 05:00:00-05:00,7738,19039,4993,94,0,7,8462
2018-07-26 06:00:00-05:00,8132,19873,4994,95,0,24,7864
2018-07-26 07:00:00-05:00,9173,21358,4994,95,0,24,6360
2018-07-26 08:00:00-05:00,9690,22376,4995,96,62,93,5884
2018-07-26 09:00:00-05:00,11071,24647,4995,98,569,124,4421
2018-07-26 10:00:00-05:00,13666,26884,4995,97,946,125,3224
2018-07-26 11:00:00-05:00,14532,31244,4994,98,1058,124,2054
2018-07-26 12:00:00-05:00,14891,35042,4994,112,1101,97,1753
2018-07-26 13:00:00-05:00,14994,38819,4993,126,1103,79,1643
2018-07-26 14:00:00-05:00,14981,42198,4992,119,1012,140,1635
2018-07-26 15:00:00-05:00,14954,44381,4991,119,868,152,2014
2018-07-26 16:00:00-05:00,15218,45691,4990,121,927,135,2056
2018-07-26 17:00:00-05:00,15167,45895,4989,123,988,103,2623
2018-07-26 18:00:00-05:00,15138,45243,4987,119,738,103,3137
2018-07-26 19:00:00-05:00,15212,43087,4985,119,572,69,3806
2018-07-26 20:00:00-05:00,15250,40618,4979,100,187,11,4063
2018-07-26 21:00:00-05:00,15188,38700,4978,89,18,7,3726
2018-07-26 22:00:00-05:00,15244,35929,4978,88,0,7,3738
2018-07-26 23:00:00-05:00,15208,31629,4977,88,0,7,3895
2018-07-27 00:00:00-05:00,15038,27728,4979,93,0,7,3878
2018-07-27 01:00:00-05:00,14276,25248,4981,96,0,7,3913
2018-07-27 02:00:00-05:00,13044,23705,4983,94,0,7,3825
2018-07-27 03:00:00-05:00,11794,23129,4985,94,0,7,3722
2018-07-27 04:00:00-05:00,10640,22766,4986,95,0,7,3875
2018-07-27 05:00:00-05:00,10136,22230,4988,95,0,7,4360
2018-07-27 06:00:00-05:00,10713,23024,4989,97,0,7,3516
2018-07-27 07:00:00-05:00,12178,23470,4990,96,0,23,2642
2018-07-27 08:00:00-05:00,12698,23975,4990,96,59,64,2112
2018-07-27 09:00:00-05:00,14044,25750,4990,95,235,93,1191
2018-07-27 10:00:00-05:00,14848,28170,4989,93,565,126,1136
2018-07-27 11:00:00-05:00,15080,31221,4989,93,949,98,966
2018-07-27 12:00:00-05:00,15091,34178,4987,107,1159,78,1158
2018-07-27 13:00:00-05:00,15202,37472,4984,127,1190,79,1028
2018-07-27 14:00:00-05:00,15142,40382,4980,125,1097,126,1134
2018-07-27 15:00:00-05:00,15156,42382,4973,127,1045,105,1338
2018-07-27 16:00:00-05:00,15126,43015,4967,126,1085,136,1824
2018-07-27 17:00:00-05:00,15123,43071,4965,126,995,128,2142
2018-07-27 18:00:00-05:00,15108,41639,4963,123,964,129,2718
2018-07-27 19:00:00-05:00,15139,38896,4964,122,642,130,3939
2018-07-27 20:00:00-05:00,15121,36640,4964,107,336,45,4306
2018-07-27 21:00:00-05:00,15061,35262,4966,94,41,7,4382
2018-07-27 22:00:00-05:00,14407,33771,4968,95,0,7,4516
2018-07-27 23:00:00-05:00,13900,30789,4969,95,0,7,4648
2018-07-28 00:00:00-05:00,13497,27434,4971,94,0,47,4818
2018-07-28 01:00:00-05:00,12711,25021,4973,100,0,7,5146
2018-07-28 02:00:00-05:00,12459,22510,4974,94,0,7,5525
2018-07-28 03:00:00-05:00,12247,20454,4976,96,0,7,5856
2018-07-28 04:00:00-05:00,11845,19474,4978,91,0,7,5867
2018-07-28 05:00:00-05:00,11347,19381,4980,93,0,7,5558
2018-07-28 06:00:00-05:00,10984,19242,4981,93,0,7,5851
2018-07-28 07:00:00-05:00,10679,19614,4983,92,0,24,5982
2018-07-28 08:00:00-05:00,9907,20967,4983,92,59,65,5522
2018-07-28 09:00:00-05:00,11940,23041,4984,95,513,93,3660
2018-07-28 10:00:00-05:00,12684,26175,4984,96,942,124,3094
2018-07-28 11:00:00-05:00,13143,29063,4984,94,1056,97,3306
2018-07-28 12:00:00-05:00,13630,32686,4982,106,1203,78,2976
2018-07-28 13:00:00-05:00,13654,36584,4980,125,1244,79,2598
2018-07-28 14:00:00-05:00,13670,39788,4976,126,1227,93,2421
2018-07-28 15:00:00-05:00,13719,42007,4972,127,1211,102,2488
2018-07-28 16:00:00-05:00,13742,43112,4971,125,1219,104,2780
2018-07-28 17:00:00-05:00,13770,43634,4971,125,1183,96,3091
2018-07-28 18:00:00-05:00,13757,43565,4971,127,1121,95,3290
2018-07-28 19:00:00-05:00,13722,42188,4972,125,955,34,3724
2018-07-28 20:00:00-05:00,13740,39771,4974,104,499,7,4295
2018-07-28 21:00:00-05:00,13738,37399,4976,92,50,7,4763
2018-07-28 22:00:00-05:00,13679,33871,4978,91,0,7,6225
2018-07-28 23:00:00-05:00,13494,28634,4980,92,0,81,8346
2018-07-29 00:00:00-05:00,13009,23988,4981,92,0,25,10355
2018-07-29 01:00:00-05:00,11689,21069,4982,95,0,7,11761
2018-07-29 02:00:00-05:00,10132,19926,4984,93,0,7,11782
2018-07-29 03:00:00-05:00,9161,19199,4985,96,0,7,11360
2018-07-29 04:00:00-05:00,8556,18560,4986,93,0,7,10953
2018-07-29 05:00:00-05:00,8179,18216,4987,93,0,7,10522
2018-07-29 06:00:00-05:00,7629,17760,4988,93,0,7,10993
2018-07-29 07:00:00-05:00,7361,17608,4989,95,0,65,10951
2018-07-29 08:00:00-05:00,7694,18395,4989,96,78,65,9690
2018-07-29 09:00:00-05:00,9057,20751,4989,97,629,106,7966
2018-07-29 10:00:00-05:00,11065,23199,4989,99,1076,125,7357
2018-07-29 11:00:00-05:00,13421,26245,4988,99,1175,97,6215
2018-07-29 12:00:00-05:00,14245,30748,4986,107,1179,79,4401
2018-07-29 13:00:00-05:00,14533,35173,4985,124,1200,126,2560
2018-07-29 14:00:00-05:00,14632,38437,4984,127,1154,117,2100
2018-07-29 15:00:00-05:00,14751,40501,4982,129,1127,104,2714
2018-07-29 16:00:00-05:00,14920,42554,4978,131,1076,138,2676
2018-07-29 17:00:00-05:00,15046,43738,4974,130,1064,131,2647
2018-07-29 18:00:00-05:00,15174,43818,4972,125,1002,131,2830
2018-07-29 19:00:00-05:00,15208,42496,4973,124,868,99,3757
2018-07-29 20:00:00-05:00,15228,39899,4973,106,464,91,4880
2018-07-29 21:00:00-05:00,15231,36939,4973,94,42,124,6214
2018-07-29 22:00:00-05:00,15171,33876,4974,95,0,11,7552
2018-07-29 23:00:00-05:00,15034,29449,4976,94,0,7,8649
2018-07-30 00:00:00-05:00,14513,24802,4977,94,0,7,9674
2018-07-30 01:00:00-05:00,13103,21892,4978,94,0,7,10511
2018-07-30 02:00:00-05:00,10608,20523,4979,97,0,7,11529
2018-07-30 03:00:00-05:00,9212,19908,4980,94,0,7,11637
2018-07-30 04:00:00-05:00,8625,19209,4981,94,0,7,11664
2018-07-30 05:00:00-05:00,8482,19593,4981,93,0,7,10935
2018-07-30 06:00:00-05:00,9254,20455,4983,96,0,7,10107
2018-07-30 07:00:00-05:00,9836,21236,4983,95,0,65,10046
2018-07-30 08:00:00-05:00,10252,22139,4984,96,39,65,9198
2018-07-30 09:00:00-05:00,11554,22966,4984,91,377,105,8032
2018-07-30 10:00:00-05:00,12070,24152,4985,95,876,124,8313
2018-07-30 11:00:00-05:00,13797,27352,4984,93,1048,96,5814
2018-07-30 12:00:00-05:00,14586,29635,4985,105,1069,78,4925
2018-07-30 13:00:00-05:00,14925,31653,4983,123,994,124,4541
2018-07-30 14:00:00-05:00,15065,33458,4981,130,1129,85,4421
2018-07-30 15:00:00-05:00,14332,36009,4979,140,1109,104,4731
2018-07-30 16:00:00-05:00,14399,38495,4979,132,1082,109,4387
2018-07-30 17:00:00-05:00,14401,40306,4979,131,1039,100,4290
2018-07-30 18:00:00-05:00,14427,40221,4978,134,918,100,4655
2018-07-30 19:00:00-05:00,14348,37831,4978,128,773,63,6145
2018-07-30 20:00:00-05:00,14353,34786,4979,111,366,119,7451
2018-07-30 21:00:00-05:00,14393,33528,4980,99,12,73,7328
2018-07-30 22:00:00-05:00,14330,31929,4982,95,0,7,7037
2018-07-30 23:00:00-05:00,14285,28269,4985,94,0,7,6917
2018-07-31 00:00:00-05:00,14041,25039,4987,93,0,7,6276
2018-07-31 01:00:00-05:00,13004,23143,4988,69,0,7,6235
2018-07-31 02:00:00-05:00,12244,21998,4989,24,0,7,5627
2018-07-31 03:00:00-05:00,11859,21409,4991,22,0,7,4776
2018-07-31 04:00:00-05:00,11984,21627,4992,24,0,7,3329
2018-07-31 05:00:00-05:00,12448,21946,4993,23,0,7,2186
2018-07-31 06:00:00-05:00,12883,22601,4994,22,0,6,1933
2018-07-31 07:00:00-05:00,13400,23471,4994,22,0,19,1710
2018-07-31 08:00:00-05:00,13620,24132,4995,25,23,120,1458
2018-07-31 09:00:00-05:00,13892,26450,4996,24,152,140,887
2018-07-31 10:00:00-05:00,13973,28322,4997,27,361,141,970
2018-07-31 11:00:00-05:00,13996,30871,4996,19,578,111,1011
2018-07-31 12:00:00-05:00,14213,32604,4995,24,808,48,1171
2018-07-31 13:00:00-05:00,14224,33298,4994,19,843,95,1568
2018-07-31 14:00:00-05:00,14320,33551,4993,19,966,100,2224
2018-07-31 15:00:00-05:00,14307,34371,4992,23,1111,104,2529
2018-07-31 16:00:00-05:00,14320,35454,4992,21,1116,142,2813
2018-07-31 17:00:00-05:00,14314,35994,4994,24,1053,143,3139
2018-07-31 18:00:00-05:00,14339,35752,4994,20,973,134,3159
2018-07-31 19:00:00-05:00,14382,33975,4995,21,829,136,3567
2018-07-31 20:00:00-05:00,14392,32263,4995,21,383,109,3932
2018-07-31 21:00:00-05:00,14386,30418,4995,22,21,55,4317
2018-07-31 22:00:00-05:00,14170,28556,4996,20,0,7,4725
2018-07-31 23:00:00-05:00,13342,25630,4997,23,0,7,5007
2018-08-01 00:00:00-05:00,12193,22722,4998,22,0,7,5054
2018-08-01 01:00:00-05:00,10633,20882,4999,22,0,7,5123
2018-08-01 02:00:00-05:00,9195,19944,5000,22,0,30,4973
2018-08-01 03:00:00-05:00,8499,19372,5001,21,0,7,4596
2018-08-01 04:00:00-05:00,8268,19276,5002,24,0,7,3890
2018-08-01 05:00:00-05:00,8343,19403,5003,22,0,7,3478
2018-08-01 06:00:00-05:00,8801,20130,5004,19,0,7,3281
2018-08-01 07:00:00-05:00,9597,21066,5004,21,0,40,3040
2018-08-01 08:00:00-05:00,10009,21681,5005,20,88,92,2901
2018-08-01 09:00:00-05:00,11443,23039,5005,22,659,143,2156
2018-08-01 10:00:00-05:00,12484,25107,5005,23,1144,164,2216
2018-08-01 11:00:00-05:00,13046,28411,5008,24,1235,135,2067
2018-08-01 12:00:00-05:00,13407,31976,5008,26,1234,73,1817
2018-08-01 13:00:00-05:00,13387,34767,5004,30,1239,98,1752
2018-08-01 14:00:00-05:00,13429,37650,5002,25,1250,101,1631
2018-08-01 15:00:00-05:00,13586,40170,5001,27,1222,106,1551
2018-08-01 16:00:00-05:00,13654,42051,4999,27,1194,107,1649
2018-08-01 17:00:00-05:00,13560,42993,4996,27,1146,107,1978
2018-08-01 18:00:00-05:00,13526,42835,4992,27,1095,99,2166
2018-08-01 19:00:00-05:00,13512,40972,4990,26,971,73,2783
2018-08-01 20:00:00-05:00,13492,38147,4990,24,484,58,3689
2018-08-01 21:00:00-05:00,13456,34195,4991,26,20,7,5279
2018-08-01 22:00:00-05:00,13348,29794,4992,26,0,7,6859
2018-08-01 23:00:00-05:00,12222,24801,4992,20,0,7,9057
2018-08-02 00:00:00-05:00,9725,21964,4993,18,0,7,10211
2018-08-02 01:00:00-05:00,8799,19692,4994,19,0,7,9637
2018-08-02 02:00:00-05:00,8038,18159,4995,22,0,30,9238
2018-08-02 03:00:00-05:00,7555,17150,4996,19,0,7,8933
2018-08-02 04:00:00-05:00,7196,16373,4997,18,0,7,8922
2018-08-02 05:00:00-05:00,7601,16906,4998,20,0,7,7726
2018-08-02 06:00:00-05:00,8506,18150,4999,20,0,7,6427
2018-08-02 07:00:00-05:00,9344,19472,5000,21,0,7,5703
2018-08-02 08:00:00-05:00,11089,20328,5001,21,48,93,3877
2018-08-02 09:00:00-05:00,12922,22135,5001,21,441,147,2306
2018-08-02 10:00:00-05:00,13627,24884,5001,20,848,165,1917
2018-08-02 11:00:00-05:00,13799,28099,5001,24,1051,164,2178
2018-08-02 12:00:00-05:00,13838,31850,5000,23,940,104,2062
2018-08-02 13:00:00-05:00,14273,35321,4999,21,727,96,1778
2018-08-02 14:00:00-05:00,14417,38069,4997,21,947,95,1877
2018-08-02 15:00:00-05:00,14454,40275,4997,20,1071,101,1971
2018-08-02 16:00:00-05:00,14439,41706,4996,20,1113,140,2254
2018-08-02 17:00:00-05:00,14409,42251,4992,19,1003,142,2532
2018-08-02 18:00:00-05:00,14062,41729,4991,21,1005,133,3009
2018-08-02 19:00:00-05:00,14003,39846,4991,20,856,72,3649
2018-08-02 20:00:00-05:00,14018,36747,4991,21,404,73,4771
2018-08-02 21:00:00-05:00,14068,32892,4994,23,27,39,6675
2018-08-02 22:00:00-05:00,13967,28210,4994,20,0,7,9302
2018-08-02 23:00:00-05:00,12744,23554,4992,22,0,7,11418
2018-08-03 00:00:00-05:00,10996,20148,4996,23,0,7,12374
2018-08-03 01:00:00-05:00,9905,17206,4998,23,0,7,12769
2018-08-03 02:00:00-05:00,8705,15757,4999,22,0,30,12649
2018-08-03 03:00:00-05:00,7783,15247,4999,24,0,7,12073
2018-08-03 04:00:00-05:00,7516,15158,4999,22,0,6,11056
